,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
369,30516912,71 OVERLEA Drive,Kitchener,3,2/0,1968,,"1,176",$204.08,"$249,900","$240,000",06/06/2016,96.04,47
370,30521902,328 PROSPECT Avenue,Kitchener,3,1/0,,,"1,150",$208.70,"$259,900","$240,000",06/13/2016,92.34,20
371,30524805,50 HOWE Drive #8B,Kitchener,3,1/1,2008,,"1,500",$160.00,"$244,900","$240,000",07/08/2016,98.00,30
372,30529523,55 MOOREGATE Crescent #11B,Kitchener,2,1/1,2014,,"1,118",$214.67,"$234,900","$240,000",07/14/2016,102.17,8
373,30530373,35 WESTHEIGHTS Drive #4,Kitchener,3,1/1,1986,,"1,434",$167.36,"$240,000","$240,000",08/02/2016,100.00,20
374,30537486,111 Traynor Avenue #26,Kitchener,3,2/0,1986,0.00,"1,400",$171.43,"$229,900","$240,000",09/19/2016,104.39,18
375,30538142,400 VICTORIA Street,Kitchener,1,1/0,1928,,882,$273.24,"$249,900","$241,000",10/14/2016,96.44,41
376,30530462,315 Wellington Street,Kitchener,3,1/0,,,"1,232",$196.43,"$249,900","$242,000",07/27/2016,96.84,18
377,30542326,8 Marlborough Avenue,Kitchener,3,2/0,,,661,$366.87,"$249,900","$242,500",10/14/2016,97.04,14
378,30520922,120 MANSION Street #605,Kitchener,1,1/0,,,596,$407.72,"$249,900","$243,000",06/23/2016,97.24,37
379,30524389,418 Cadbury Court #2,Waterloo,3,1/0,,,"1,007",$241.31,"$249,900","$243,000",06/24/2016,97.24,18
380,30525238,776 Laurelwood Drive #206,Waterloo,2,2/0,2011,,"1,045",$232.54,"$230,000","$243,000",06/30/2016,105.65,19
381,30526612,311 WILSON Avenue,Kitchener,3,1/0,1957,,"1,020",$238.24,"$239,900","$243,000",06/28/2016,101.29,10
382,30527970,103 CHURCHILL Street,Waterloo,5,2/0,,,"1,200",$202.50,"$249,900","$243,000",07/08/2016,97.24,11
383,30536754,297 BLUEVALE Street #F,Waterloo,3,1/1,1976,,"1,360",$178.68,"$249,900","$243,000",08/31/2016,97.24,5
384,30530624,327 Prospect Avenue,Kitchener,3,1/0,,,"1,000",$243.50,"$249,900","$243,500",08/20/2016,97.44,38
385,30518541,121 University Avenue #61,Waterloo,4,2/1,1975,,"1,527",$159.72,"$247,900","$243,900",06/24/2016,98.39,47
386,30525887,517 WEBER Street #F,Waterloo,3,2/1,,,"1,326",$184.01,"$244,800","$244,000",07/05/2016,99.67,21
387,30512414,407 Keats Way . #5,Waterloo,3,1/1,1977,,"1,250",$196.00,"$249,000","$245,000",07/11/2016,98.39,120
388,30523496,50 HOWE Drive #5A,Kitchener,3,1/1,,,"1,500",$163.33,"$247,000","$245,000",06/20/2016,99.19,39
389,30523758,161 Lancaster Street,Kitchener,3,2/0,1936,,"1,270",$192.91,"$259,900","$245,000",09/11/2016,94.27,102
390,30526725,462 Beechwood Place #2,Waterloo,2,2/1,1986,,"1,066",$229.83,"$249,900","$245,000",07/08/2016,98.04,16
391,30528741,205 HIGHLAND Crescent #22,Kitchener,2,2/0,1989,,"1,315",$186.31,"$239,000","$245,000",08/09/2016,102.51,38
392,30530082,314 WESTCOURT Place,Waterloo,4,1/1,,,"1,250",$196.00,"$259,500","$245,000",07/12/2016,94.41,1
393,30538438,151 Lancaster Street,Kitchener,3,1/0,,,"1,200",$204.17,"$255,000","$245,000",10/02/2016,96.08,25
394,30539089,1460 Highland Road #4C,Kitchener,2,1/1,,,"1,173",$208.87,"$239,900","$245,000",09/20/2016,102.13,7
395,30541966,205 Highland Crescent #36,Kitchener,2,2/0,1988,,"1,315",$186.31,"$245,000","$245,000",10/14/2016,100.00,14
396,30536365,589 Beechwood Drive #43,Waterloo,3,1/1,1990,,"1,200",$204.33,"$239,900","$245,200",08/30/2016,102.21,6
397,30526468,239 Wellington Street,Kitchener,1,/0,1895,,"1,280",$192.19,"$199,990","$246,000",06/23/2016,123.01,2
398,30537155,71 Churchill Street #A,Waterloo,5,2/0,1977,,900,$273.89,"$249,900","$246,500",09/06/2016,98.64,8
399,30525223,120 Mansion Street #604,Kitchener,1,1/0,2005,,689,$358.49,"$247,900","$247,000",06/29/2016,99.64,23
