,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
14,KW1414303,64 Benton Street #1003,Kitchener,1,0/0,,,600,$175.00,"$113,900","$105,000",05/07/2014,92.19,85
15,KW1424342,279 Chandler Drive #307,Kitchener,1,0/0,1973,,759,$138.34,"$107,500","$105,000",06/05/2014,97.67,30
16,KW1414041,6 Walton Avenue #209,Kitchener,2,0/0,1975,,,,"$114,900","$107,000",02/07/2014,93.12,3
17,KW1414884,10 Ellen Street #103,Kitchener,0,1/1,1989,,,,"$104,900","$107,500",03/19/2014,102.48,19
18,KW1417003,30 Avalon Place #309,Kitchener,2,1/1,,,793,$137.45,"$114,900","$109,000",04/16/2014,94.87,46
19,KW1421401,29 West Avenue #204,Kitchener,2,3/0,1977,,,,"$114,000","$109,000",05/26/2014,95.61,45
20,CA1491629,64 Benton Street #1305,Kitchener,1,1/0,,,630,$174.60,"$114,900","$110,000",05/04/2014,95.74,26
21,KW1414624,71 Vanier Drive #201,Kitchener,2,0/0,,,,,"$112,900","$110,000",03/14/2014,97.43,24
22,KW1337859,30 Avalon Place #211,Kitchener,2,0/0,1983,,793,$140.61,"$114,500","$111,500",01/24/2014,97.38,128
23,CA1491850,30 Avalon Place #111,Kitchener,2,1/0,,,793,$145.02,"$117,900","$115,000",06/24/2014,97.54,64
24,KW1347349,29 West Avenue #610,Kitchener,2,0/0,1977,,,,"$119,900","$115,500",02/07/2014,96.33,53
25,KW1427328,18 Holborn Court #105,Kitchener,2,2/0,,,,,"$122,900","$117,000",06/24/2014,95.20,20
26,KW1347102,18 Holborn Court #504,Kitchener,2,0/0,,,"1,000",$118.00,"$124,900","$118,000",02/26/2014,94.48,86
27,KW1411349,30 Avalon Place #315,Kitchener,2,0/0,,,800,$147.50,"$118,900","$118,000",01/27/2014,99.24,15
28,KW1414819,18 Holborn Court #108,Kitchener,2,0/0,1990,,,,"$121,000","$118,000",05/09/2014,97.52,74
29,KW1425419,29 West Avenue #606,Kitchener,2,2/1,,,,,"$122,900","$120,000",06/20/2014,97.64,22
30,KW1424609,18 Holborn Court #506,Kitchener,2,1/0,,,,,"$126,900","$125,000",06/10/2014,98.50,27
31,KW1422252,1100 Courtland Avenue #401,Kitchener,1,0/0,1977,,767,$164.28,"$129,900","$126,000",05/15/2014,97.00,17
32,KW1424092,10 Ellen Street #604,Kitchener,1,2/1,1989,,674,$186.94,"$129,900","$126,000",06/13/2014,97.00,42
33,KW1411199,30 Hugo Street #104,Kitchener,1,0/0,,,,,"$132,900","$129,500",03/17/2014,97.44,70
34,KW1421084,164 Jansen Avenue #1,Kitchener,2,0/0,1971,,,,"$134,900","$130,000",05/13/2014,96.37,41
35,KW1421236,225 Harvard Place #1612,Waterloo,1,3/0,,,,,"$132,000","$130,000",05/05/2014,98.48,27
36,KW1424413,119 Cedar Street #11,Kitchener,2,1/0,1993,,600,$216.67,"$139,900","$130,000",05/28/2014,92.92,19
37,KW1424778,35 Breckenridge Drive #5,Kitchener,2,0/0,1972,,900,$144.44,"$137,500","$130,000",06/13/2014,94.55,29
38,KW1411082,565 Greenfield Avenue #304,Kitchener,2,0/0,,,,,"$137,000","$132,000",01/07/2014,96.35,4
39,KW1421256,266 Overlea Drive #306,Kitchener,2,1/1,1989,,750,$176.00,"$142,900","$132,000",06/04/2014,92.37,61
40,KW1347449,320 Traynor Avenue #2,Kitchener,2,0/0,1973,,,,"$139,900","$132,500",01/29/2014,94.71,41
41,KW1424349,32 Mowat Boulevard #17,Kitchener,3,1/0,,,,,"$139,900","$134,000",06/02/2014,95.78,26
42,KW1411359,35 Breckenridge Drive #8,Kitchener,2,0/0,1972,,900,$150.00,"$144,900","$135,000",03/31/2014,93.17,80
43,KW1427304,225 Harvard Place #601,Waterloo,1,1/0,1974,,700,$192.86,"$134,900","$135,000",06/23/2014,100.07,19
44,KW1344162,1100 Courtland Avenue #1009,Kitchener,2,0/0,,,,,"$139,900","$136,000",05/01/2014,97.21,177
45,KW1421513,119 Cedar Street #7,Kitchener,2,1/0,1993,,750,$181.33,"$139,900","$136,000",04/25/2014,97.21,18
46,KW1424087,6 Walton Avenue #209,Kitchener,2,0/0,,,,,"$139,900","$136,000",06/06/2014,97.21,34
47,KW1411363,35 Breckenridge Drive #33,Kitchener,2,0/0,1972,,900,$152.22,"$139,900","$137,000",02/11/2014,97.93,32
48,CA1492102,225 Harvard Place #1506,Waterloo,1,1/0,,,700,$196.43,"$142,900","$137,500",06/20/2014,96.22,37
49,KW1421363,24 Mooregate Crescent #201,Kitchener,3,2/0,,,,,"$139,900","$137,500",05/29/2014,98.28,51
50,KW1411221,35 Green Valley Drive #1102,Kitchener,1,0/0,1990,,820,$168.29,"$139,900","$138,000",01/22/2014,98.64,18
51,KW1411481,18 Holborn Court #611,Kitchener,2,0/0,1990,,"1,000",$138.00,"$139,900","$138,000",02/28/2014,98.64,46
52,KW1417173,30 Bridge Street #207,Kitchener,2,0/0,,,,,"$139,900","$138,000",04/07/2014,98.64,30
53,KW1414235,35 Green Valley Drive #614,Kitchener,1,0/0,1990,,820,$168.90,"$139,900","$138,500",03/20/2014,99.00,42
54,KW1414602,80 Breckenridge Drive #303,Kitchener,3,0/0,1978,,,,"$145,000","$139,000",05/06/2014,95.86,77
55,KW1414782,283 Fairway Road #102,Kitchener,2,1/1,,,,,"$139,900","$139,000",03/10/2014,99.36,16
56,KW1417791,375 Pioneer Drive #4,Kitchener,3,2/1,,,980,$141.84,"$139,000","$139,000",04/11/2014,100.00,23
57,KW1421507,35 Breckenridge Drive #64,Kitchener,2,1/0,,,950,$146.32,"$140,000","$139,000",06/19/2014,99.29,70
58,CA1491664,223 Pioneer Drive #39F,Kitchener,3,2/0,,,"1,100",$126.51,"$144,900","$139,160",04/30/2014,96.04,8
59,KW1347089,35 Breckenridge Drive #45,Kitchener,2,0/0,1972,,900,$155.00,"$139,900","$139,500",03/21/2014,99.71,109
60,KW1417464,700 Erinbrook Drive #35,Kitchener,2,0/0,,,955,$146.49,"$139,900","$139,900",06/04/2014,100.00,83
61,KW1337726,77 Heiman Street,Kitchener,1,0/0,,,,,"$170,000","$140,000",02/10/2014,82.35,147
62,KW1411203,675 Westmount Road #20,Kitchener,3,0/0,1977,,,,"$142,000","$140,000",03/14/2014,98.59,65
63,KW1411899,225 Harvard Place #410,Waterloo,2,0/0,,,930,$150.54,"$147,000","$140,000",02/10/2014,95.24,20
64,KW1414061,3267 King Street #101,Kitchener,2,0/0,1991,,"1,185",$118.14,"$159,900","$140,000",06/04/2014,87.55,120
65,KW1414063,175 Elm Ridge Drive #22,Kitchener,3,0/0,,,,,"$144,900","$140,000",02/14/2014,96.62,11
66,KW1414067,225 Harvard Place #1206,Waterloo,1,0/0,,,,,"$149,000","$140,000",02/27/2014,93.96,24
67,KW1417019,225 Harvard Place #1606,Waterloo,1,1/1,1988,,700,$200.00,"$144,900","$140,000",03/14/2014,96.62,13
68,KW1417458,1100 Courtland Avenue #110,Kitchener,2,1/0,,,,,"$142,500","$140,000",04/24/2014,98.25,42
69,KW1424829,75 Hazelglen Drive #205,Kitchener,2,2/1,,,,,"$146,900","$140,000",06/19/2014,95.30,33
70,KW1424923,60 Elmsdale Drive #8,Kitchener,3,1/0,,,,,"$152,100","$140,000",06/16/2014,92.04,32
71,KW1424994,37 Barclay Avenue,Kitchener,2,1/1,,,,,"$155,000","$140,000",06/27/2014,90.32,38
72,KW1411142,75 Hazelglen Drive #107,Kitchener,2,0/0,,,,,"$147,500","$140,200",01/22/2014,95.05,15
73,KW1417824,1100 Courtland Avenue #812,Kitchener,2,1/0,1972,,"1,000",$141.00,"$143,900","$141,000",04/14/2014,97.98,25
74,KW1422288,225 Harvard Place #806,Waterloo,1,1/0,1974,,700,$201.43,"$145,000","$141,000",06/27/2014,97.24,62
75,KW1417069,1100 Courtland Avenue #610,Kitchener,2,2/0,,,,,"$142,900","$142,000",03/17/2014,99.37,12
76,KW1422136,1414 King Street #507,Kitchener,1,1/0,,,840,$169.05,"$149,999","$142,000",06/17/2014,94.67,53
77,KW1341970,32 Mowat Boulevard #2,Kitchener,3,0/0,,,,,"$147,900","$142,900",03/17/2014,96.62,140
78,GU141962,225 HARVARD PL #611,,1,1/0,1974,,700,$204.29,"$144,900","$143,000",06/27/2014,98.69,56
79,KW1411196,65 Highland Crescent #607,Kitchener,2,0/0,1988,,975,$146.67,"$146,500","$143,000",02/26/2014,97.61,49
80,KW1411189,35 Green Valley Drive #311,Kitchener,1,0/0,1990,,800,$179.38,"$144,900","$143,500",02/04/2014,99.03,26
81,KW1417500,15 Hofstetter Avenue #209,Kitchener,2,3/0,,,,,"$148,900","$144,000",05/14/2014,96.71,63
82,KW1417928,35 Breckenridge Drive #26,Kitchener,2,1/0,,,,,"$148,000","$144,000",04/24/2014,97.30,30
83,KW1421862,565 Greenfield Avenue #703,Kitchener,2,0/0,,,,,"$146,900","$144,000",06/16/2014,98.03,60
84,KW1424904,71 Vanier Drive #210,Kitchener,2,3/0,1977,,,,"$149,900","$144,000",06/30/2014,96.06,41
85,CA1491827,391 Pioneer Drive #1,Kitchener,3,2/0,,,990,$146.46,"$149,900","$145,000",06/12/2014,96.73,56
86,KW1414580,225 Harvard Place #1707,Waterloo,2,0/0,,,,,"$149,900","$145,000",04/07/2014,96.73,46
87,KW1417233,160 Rittenhouse Road #10,Kitchener,2,0/0,1997,,"1,000",$145.00,"$157,900","$145,000",03/28/2014,91.83,22
88,KW1417681,260 Sheldon Avenue #809,Kitchener,1,2/0,1976,,,,"$149,000","$145,000",05/15/2014,97.32,58
89,KW1424379,35 Breckenridge Drive #21,Kitchener,2,3/0,,,,,"$149,500","$145,000",06/02/2014,96.99,23
90,KW1414330,323 Northlake Drive #8,Waterloo,2,0/0,,,800,$182.50,"$150,000","$146,000",03/16/2014,97.33,33
91,KW1424083,445 Pioneer Drive #25,Kitchener,3,1/0,1975,,990,$147.47,"$149,900","$146,000",05/16/2014,97.40,16
92,KW1414849,35 Breckenridge Drive #27,Kitchener,2,3/0,,,,,"$149,900","$146,500",04/17/2014,97.73,52
93,KW1427178,430 Pioneer Drive #6,Kitchener,3,1/1,1977,,,,"$149,900","$146,500",06/25/2014,97.73,22
94,KW1412013,45 Cedarhill Crescent #9C,Kitchener,1,0/0,2007,,603,$244.61,"$155,900","$147,500",03/07/2014,94.61,41
95,KW1414049,3227 King Street #104,Kitchener,2,0/0,1990,,"1,029",$143.34,"$149,875","$147,500",02/26/2014,98.42,23
96,KW1414171,48 Windom Road #K,Kitchener,3,0/0,,,"1,107",$133.24,"$148,900","$147,500",03/28/2014,99.06,51
97,KW1414465,190 Grulke Street #6,Kitchener,3,0/0,,,"1,300",$113.85,"$159,900","$148,000",03/06/2014,92.56,22
98,KW1411537,55 Green Valley Drive #1708,Kitchener,1,0/0,1989,,,,"$153,500","$149,000",02/13/2014,97.07,28
99,KW1417106,55 Green Valley Drive #602,Kitchener,1,2/0,1990,,820,$181.71,"$149,900","$149,000",03/20/2014,99.40,21
100,KW1424688,339 Northlake Drive #6,Waterloo,2,1/0,,,,,"$154,000","$149,000",06/02/2014,96.75,17
101,KW1417438,385 Pioneer Drive #4,Kitchener,3,2/0,1977,,,,"$149,900","$149,900",04/11/2014,100.00,31
102,KW1427738,327 Northlake Drive #10,Waterloo,2,2/0,1992,,,,"$155,900","$149,900",06/30/2014,96.15,16
103,KW1347488,500 Westmount Road #408,Kitchener,2,0/0,1988,,"1,004",$149.40,"$159,900","$150,000",02/04/2014,93.81,45
104,KW1412194,565 Greenfield Avenue #407,Kitchener,2,0/0,1990,,750,$200.00,"$154,900","$150,000",04/03/2014,96.84,64
105,KW1417264,325 Northlake Drive #9,Waterloo,2,3/0,,,,,"$155,000","$150,000",04/11/2014,96.77,35
106,KW1417900,55 Green Valley Drive #214,Kitchener,1,0/0,,,820,$182.93,"$152,500","$150,000",04/22/2014,98.36,28
107,KW1421063,565 Greenfield Avenue #709,Kitchener,2,1/1,,,750,$200.00,"$156,900","$150,000",05/02/2014,95.60,32
108,KW1421067,55 Green Valley Drive #1607,Kitchener,1,2/0,,,690,$217.39,"$154,900","$150,000",05/09/2014,96.84,40
109,CA1491855,175 Siebert Avenue #6,Kitchener,3,1/1,1982,,"1,280",$117.97,"$155,000","$151,000",05/06/2014,97.42,10
110,KW1344804,3227 King Street #402,Kitchener,2,0/0,,,,,"$154,900","$151,000",02/25/2014,97.48,91
111,KW1414541,55 Green Valley Drive #1002,Kitchener,1,0/0,,,820,$184.15,"$156,900","$151,000",03/12/2014,96.24,23
112,KW1411485,423 Westwood Drive #13,Kitchener,3,0/0,,,"1,122",$135.47,"$159,900","$152,000",04/07/2014,95.06,81
113,KW1417166,345 Briarmeadow Drive #204,Kitchener,1,2/0,2005,,"1,060",$143.87,"$155,900","$152,500",03/24/2014,97.82,20
114,KW1344856,647 Albert Street #5,Waterloo,3,0/0,1985,,,,"$169,900","$153,000",01/28/2014,90.05,61
115,KW1414916,35 Breckenridge Drive #17,Kitchener,2,1/1,,,,,"$155,900","$153,000",04/11/2014,98.14,43
116,KW1411112,32 Mowat Boulevard #27,Kitchener,3,0/0,,,,,"$157,500","$153,250",01/24/2014,97.30,17
117,KW1347056,750 Erinbrook Drive #15,Kitchener,2,0/0,,,790,$194.30,"$156,900","$153,500",02/24/2014,97.83,80
118,KW1411415,75 Hazelglen Drive #206,Kitchener,3,0/0,1975,,,,"$159,900","$154,000",02/18/2014,96.31,32
119,KW1421866,35 Green Valley Drive #902,Kitchener,1,1/0,,,820,$187.80,"$159,900","$154,000",05/08/2014,96.31,21
120,CA1492702,46 Cedarwoods Crescent #54,Kitchener,3,2/0,,,"1,050",$147.62,"$159,900","$155,000",06/22/2014,96.94,15
121,KW1338004,29 Obermeyer Drive,Kitchener,4,0/0,1970,,,,"$160,000","$155,000",01/03/2014,96.88,102
122,KW1414767,32 Mowat Boulevard #50,Kitchener,3,3/0,,,,,"$153,500","$155,000",03/28/2014,100.98,31
123,KW1421344,29 Queenston Drive,Kitchener,4,1/0,,,,,"$160,000","$155,000",04/29/2014,96.88,21
124,KW1427097,45 Westmount Road #602,Waterloo,1,1/1,,,,,"$158,000","$155,000",06/19/2014,98.10,16
125,KW1411941,28 Underhill Crescent #13,Kitchener,3,0/0,1975,,"1,262",$123.22,"$169,900","$155,500",04/25/2014,91.52,93
126,KW1414224,222 Harvard Place #D,Waterloo,2,0/0,1972,,,,"$159,900","$156,000",02/26/2014,97.56,20
127,KW1424072,318 Bluevale Street #B,Waterloo,2,1/0,1975,,,,"$159,900","$156,000",05/26/2014,97.56,22
128,KW1412107,675 Westmount Road #29,Kitchener,3,0/0,1977,,,,"$159,900","$156,500",02/11/2014,97.87,13
129,KW1418102,450 Pioneer Drive #10,Kitchener,3,1/0,1977,,,,"$149,900","$156,500",04/16/2014,104.40,16
130,KW1411587,203 Fairway Road #4,Kitchener,3,0/0,,,,,"$159,900","$157,000",02/02/2014,98.19,17
131,KW1414421,500 Westmount Road #403,Kitchener,2,0/0,,,,,"$159,900","$157,000",03/25/2014,98.19,42
132,KW1421238,244 Westmeadow Drive #D,Kitchener,1,2/0,2009,,,,"$159,900","$157,000",04/21/2014,98.19,13
133,KW1421094,20 Ellen Street #103,Kitchener,1,2/0,,,,,"$169,900","$157,500",06/23/2014,92.70,81
134,KW1411600,15 Hofstetter Avenue #405,Kitchener,2,0/0,,,,,"$164,900","$158,000",04/22/2014,95.82,96
135,KW1411825,375 King Street #1703,Waterloo,3,0/0,,,,,"$167,500","$158,000",06/10/2014,94.33,140
136,KW1417772,5 Windsor Crescent,Kitchener,3,1/0,1947,,,,"$174,000","$158,000",05/14/2014,90.80,55
137,KW1424288,225 Harvard Place #1710,Waterloo,2,2/1,1974,,,,"$169,000","$158,000",06/06/2014,93.49,31
138,KW1424331,65 Westmount Road #611,Waterloo,2,2/1,,,,,"$164,900","$158,000",05/28/2014,95.82,21
139,KW1414772,13 Hillbrook Crescent,Kitchener,3,3/0,,,,,"$165,000","$159,000",04/25/2014,96.36,60
140,KW1418040,225 Harvard Place #909,Waterloo,2,3/0,1974,,900,$176.67,"$169,900","$159,000",04/16/2014,93.58,21
141,CA1491824,165 Green Valley Drive #40,Kitchener,3,1/0,,,947,$168.95,"$164,900","$160,000",05/13/2014,97.03,14
142,KW1331716,35 Green Valley Drive #1605,Kitchener,2,0/0,,,975,$164.10,"$173,000","$160,000",03/10/2014,92.49,235
143,KW1344769,337 Kingswood Drive #5,Kitchener,2,0/0,2008,,900,$177.78,"$165,000","$160,000",02/24/2014,96.97,89
144,KW1414512,175 Elm Ridge Drive #10,Kitchener,3,0/0,1974,,,,"$150,000","$160,000",02/28/2014,106.67,14
145,KW1421880,60 Elmsdale Drive #42,Kitchener,3,0/0,1975,,,,"$167,000","$160,000",05/23/2014,95.81,34
146,KW1422081,51 Paulander Drive #133,Kitchener,3,2/1,,,"1,000",$160.00,"$176,000","$160,000",05/15/2014,90.91,22
147,KW1422331,415 Morgan Avenue #53,Kitchener,2,1/1,1973,,"1,140",$140.35,"$164,000","$160,000",06/23/2014,97.56,56
148,KW1411204,223 Harvard Place #A,Waterloo,3,0/0,1975,,,,"$165,000","$161,000",02/26/2014,97.58,50
149,KW1424468,165 Green Valley Drive #83,Kitchener,3,3/0,1977,,,,"$159,900","$161,000",05/30/2014,100.69,21
150,KW1418088,117 Park Street,Kitchener,3,1/0,1900,,"1,344",$119.87,"$195,900","$161,100",04/23/2014,82.24,25
151,CA1492131,50 Howe Drive #14C,Kitchener,1,1/0,2008,,755,$213.91,"$166,900","$161,500",06/25/2014,96.76,50
152,KW1417945,33 Queenston Drive #A,Kitchener,4,2/0,1975,,"1,430",$112.94,"$163,000","$161,500",04/16/2014,99.08,22
153,KW1414215,175 Siebert Avenue #10,Kitchener,3,0/0,1982,,"1,270",$127.95,"$167,900","$162,500",04/04/2014,96.78,57
154,KW1414591,750 Erinbrook Drive #17,Kitchener,2,0/0,,,,,"$164,900","$162,500",03/10/2014,98.54,17
155,KW1347121,375 King Street #503,Waterloo,3,0/0,,,,,"$172,900","$163,000",02/06/2014,94.27,64
156,KW1411648,260 Sheldon Avenue #702,Kitchener,2,0/0,,,,,"$169,900","$163,500",03/07/2014,96.23,51
157,KW1421040,175 Elm Ridge Drive #14,Kitchener,3,2/1,1974,,,,"$169,900","$163,500",04/15/2014,96.23,16
158,KW1424431,107 St Clair Avenue,Kitchener,2,0/0,1947,,,,"$169,000","$163,500",06/02/2014,96.75,22
159,KW1422334,298 Bluevale Street #B,Waterloo,3,0/0,,,,,"$175,000","$164,500",06/11/2014,94.00,43
160,KW1425367,24 Midland Drive #807,Kitchener,2,0/0,1970,,"1,069",$154.26,"$170,000","$164,900",06/18/2014,97.00,21
161,KW1342041,81 Church Street #1606,Kitchener,2,0/0,1976,,,,"$169,900","$165,000",04/21/2014,97.12,174
162,KW1347037,643 Albert Street #3,Waterloo,3,0/0,,,"1,072",$153.92,"$173,900","$165,000",01/17/2014,94.88,45
163,KW1347408,25 Upper Canada Drive #15,Kitchener,3,0/0,,,"1,090",$151.38,"$164,900","$165,000",01/08/2014,100.06,21
164,KW1411226,223 Pioneer Drive #F41,Kitchener,3,0/0,,,,,"$160,000","$165,000",01/27/2014,103.13,19
165,KW1427217,50 Howe Drive #10C,Kitchener,1,2/0,2007,,755,$219.21,"$166,900","$165,500",06/26/2014,99.16,22
166,KW1337883,384 Erb Street #102,Waterloo,2,0/0,1988,,,,"$169,900","$166,000",04/10/2014,97.70,203
167,KW1344779,240 Westmeadow Drive #10A,Kitchener,1,0/0,2009,,750,$221.33,"$169,900","$166,000",01/13/2014,97.70,48
168,KW1347450,260 Sheldon Avenue #605,Kitchener,2,0/0,,,,,"$174,900","$166,000",02/07/2014,94.91,45
169,KW1347455,33 Hillbrook Crescent,Kitchener,3,0/0,,,,,"$174,900","$166,000",02/01/2014,94.91,39
170,KW1417951,46 Cedarwoods Crescent #19,Kitchener,3,2/0,1979,,"1,050",$158.10,"$169,900","$166,000",04/11/2014,97.70,16
171,KW1338079,81 Church Street #1701,Kitchener,3,0/0,1976,,,,"$174,900","$167,000",01/09/2014,95.48,106
172,KW1347471,35 Green Valley Drive #903,Kitchener,2,0/0,1990,,"1,010",$165.35,"$169,900","$167,000",03/03/2014,98.29,69
173,KW1411190,294 Bluevale Street #B,Waterloo,3,0/0,,,,,"$170,000","$167,000",02/27/2014,98.24,51
174,KW1417664,3085 Kingsway Drive #36,Kitchener,2,1/0,,,,,"$169,900","$167,000",04/04/2014,98.29,18
175,KW1424088,15 Green Valley Drive #38,Kitchener,3,2/1,,,"1,200",$139.17,"$169,899","$167,000",06/13/2014,98.29,42
176,KW1337451,35 Green Valley Drive #905,Kitchener,2,0/0,1990,,975,$171.79,"$171,900","$167,500",01/16/2014,97.44,129
177,KW1422405,20 Paulander Avenue #32,Kitchener,3,1/1,1980,,,,"$179,900","$167,500",06/02/2014,93.11,34
178,XB40201,35 GREEN VALLEY Drive #905,Kitchener,2,2/1,,,975,$171.79,"$171,900","$167,500",01/16/2014,97.44,128
179,CA1396191,750 Erinbrook Drive #13,Kitchener,3,1/0,1985,,"1,100",$152.73,"$179,900","$168,000",02/28/2014,93.39,92
180,KW1344743,634 Strasburg Road #27,Kitchener,3,0/0,,,,,"$170,000","$168,000",01/29/2014,98.82,64
181,KW1412018,463 Beechwood Place #66,Waterloo,2,0/0,1993,,800,$210.00,"$175,000","$168,000",03/17/2014,96.00,50
182,KW1417834,3227 King Street #703,Kitchener,2,1/0,,,,,"$175,000","$168,000",04/28/2014,96.00,32
183,KW1421679,128 Kingswood Drive,Kitchener,3,2/0,,,,,"$175,900","$168,000",06/26/2014,95.51,73
184,KW1414663,206 Green Valley Drive #25,Kitchener,3,0/0,1975,,,,"$169,000","$168,500",04/02/2014,99.70,41
185,KW1417663,65 Highland Crescent #302,Kitchener,2,4/0,1988,,980,$171.94,"$172,900","$168,500",04/15/2014,97.46,28
186,KW1421546,25 Upper Canada Drive #37,Kitchener,3,1/0,1973,,,,"$164,800","$168,800",04/25/2014,102.43,13
187,CA1395458,61 Thaler Avenue #7,Kitchener,3,2/0,,,"1,096",$154.11,"$174,900","$168,900",01/21/2014,96.57,97
188,CA1396299,3227 King Street #304,Kitchener,2,2/0,,,"1,024",$165.04,"$169,900","$169,000",01/28/2014,99.47,2
189,KW1344671,190 Grulke Street #7,Kitchener,3,0/0,1976,,,,"$179,900","$169,000",02/13/2014,93.94,84
190,KW1347239,3227 King Street #304,Kitchener,2,0/0,,,"1,024",$165.04,"$169,900","$169,000",01/29/2014,99.47,51
191,KW1412127,11 Hillbrook Crescent,Kitchener,3,0/0,,,,,"$169,900","$169,000",02/14/2014,99.47,16
192,KW1414818,265 Williamsburg Road #28,Kitchener,3,3/0,1988,,,,"$173,000","$169,000",03/13/2014,97.69,16
193,KW1421973,60 Montcalm Drive #G,Kitchener,3,2/0,1970,,,,"$174,900","$169,000",05/15/2014,96.63,24
194,KW1418001,50 Howe Drive #4C,Kitchener,1,2/1,2008,,755,$225.03,"$169,900","$169,900",04/15/2014,100.00,18
195,KW1414574,634 Strasburg Road #37,Kitchener,3,0/0,,,"1,086",$156.54,"$174,500","$170,000",03/06/2014,97.42,16
196,KW1411780,976 Guelph Street,Kitchener,3,0/0,1951,,,,"$180,000","$171,000",01/28/2014,95.00,9
197,KW1411908,3267 King Street #409,Kitchener,2,0/0,1990,,"1,180",$144.92,"$179,900","$171,000",04/24/2014,95.05,92
198,KW1421972,25 Upper Canada Drive #1,Kitchener,3,1/1,1972,,"1,050",$162.86,"$174,900","$171,000",04/28/2014,97.77,5
199,KW1417742,1460 Highland Road #8F,Kitchener,1,2/0,2011,,606,$283.83,"$174,900","$172,000",03/31/2014,98.34,11
200,KW1425414,128 Elm Ridge Drive,Kitchener,3,3/0,,,,,"$174,900","$172,000",06/27/2014,98.34,30
201,KW1421885,65 Westmount Road #912,Waterloo,2,0/0,1975,,,,"$179,900","$172,500",05/30/2014,95.89,40
202,CA1491586,60 Elmsdale Drive #21,Kitchener,3,2/0,,,"1,300",$133.08,"$179,900","$173,000",05/06/2014,96.16,24
203,GU141731,46 CEDARWOODS CRS #44,Kitchener,3,2/0,1978,,"1,520",$113.82,"$179,900","$173,000",05/08/2014,96.16,17
204,KW1422068,46 Cedarwoods Crescent #44,Kitchener,3,0/0,1978,,"1,520",$113.82,"$179,900","$173,000",05/20/2014,96.16,16
205,KW1424843,25 Upper Canada Drive #14,Kitchener,3,2/0,1973,,,,"$174,900","$173,000",05/29/2014,98.91,16
206,KW1347161,35 Green Valley Drive #211,Kitchener,1,0/0,1990,,800,$217.38,"$179,900","$173,900",04/23/2014,96.66,141
207,KW1342001,465 Beechwood Place #9,Waterloo,2,0/0,1993,,,,"$184,500","$174,000",03/03/2014,94.31,124
208,KW1347190,11 Grand River Boulevard #12,Kitchener,3,0/0,1979,,"1,107",$157.18,"$178,500","$174,000",01/09/2014,97.48,30
209,KW1424191,653 Albert Street #H,Waterloo,2,0/0,1971,,,,"$178,900","$174,000",06/02/2014,97.26,25
210,KW1421126,375 King Street #304,Waterloo,3,2/0,1984,,"1,200",$145.42,"$178,500","$174,500",05/27/2014,97.76,54
211,GU141795,15 GREEN VALLEY DR #12,Kitchener,3,2/0,1977,0.00,"1,200",$145.75,"$174,900","$174,900",05/07/2014,100.00,13
212,KW1422251,15 Green Valley Drive #12,Kitchener,3,1/0,1977,,"1,200",$145.75,"$174,900","$174,900",05/30/2014,100.00,13
213,KW1427264,29 Paulander Drive #11,Kitchener,3,1/0,,,,,"$174,900","$174,900",06/20/2014,100.00,16
