,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
385,30652448,120 Mansion Street #203,Kitchener,1,1/0,2005,,608,$500.82,"$309,900","$304,500",05/29/2018,98.26,33
386,30639449,121 University Avenue #53,Waterloo,3,2/1,,,"1,501",$203.20,"$265,000","$305,000",03/05/2018,115.09,4
387,30652558,18 AVONDALE Avenue,Waterloo,2,1/0,1890,,980,$311.22,"$298,888","$305,000",05/15/2018,102.04,16
388,30663592,49 CEDARWOODS Crescent #48,Kitchener,3,1/1,1976,,"1,667",$182.96,"$289,900","$305,000",06/10/2018,105.21,7
389,30655051,326 River Road,Kitchener,2,1/0,,,"1,168",$261.99,"$250,000","$306,000",05/16/2018,122.40,9
390,30640518,118 CONNELLY Drive,Kitchener,3,2/0,1987,,"1,048",$292.94,"$314,900","$307,000",03/26/2018,97.49,25
391,30645667,1696 FISCHER-HALLMAN Road #G,Kitchener,2,1/0,2015,,964,$318.46,"$309,900","$307,000",04/19/2018,99.06,22
392,30655843,302 BLUEVALE Street #C,Waterloo,3,2/1,,,"1,212",$253.71,"$289,900","$307,500",05/13/2018,106.07,5
393,30639561,425 KEATS Way #4,Waterloo,3,1/1,1977,,"1,300",$236.92,"$309,900","$308,000",06/01/2018,99.39,39
394,30645081,85 Duke Street #1106,Kitchener,1,1/0,,,660,$466.67,"$314,990","$308,000",04/18/2018,97.78,26
395,30657106,298 BLUEVALE Street #E,Waterloo,3,1/1,1975,,"1,242",$247.99,"$289,900","$308,000",06/01/2018,106.24,14
396,30657579,190 Moore Avenue,Waterloo,2,1/1,,,822,$374.70,"$299,500","$308,000",05/25/2018,102.84,10
397,30607106,1989 Ottawa Street #66C,Kitchener,2,1/1,,,"1,005",$308.36,"$309,900","$309,900",03/28/2018,100.00,168
398,30632304,62 Balsam Street #B204,Waterloo,1,2/0,,,869,$356.62,"$309,900","$309,900",02/09/2018,100.00,25
399,30606664,148 WEBER Street #B,Waterloo,4,2/0,1973,,"1,004",$308.76,"$325,000","$310,000",01/09/2018,95.38,77
