,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
524,30609617,529A Rosemeadow Crescent,Waterloo,3,1/1,1987,,"1,346",$297.18,"$379,900","$400,000",11/03/2017,105.29,10
525,30614693,468 DOON SOUTH Drive #24,Kitchener,3,1/1,2007,,"1,544",$259.07,"$409,900","$400,000",12/13/2017,97.58,20
526,30615390,100 Harcourt Crescent,Kitchener,4,1/1,,,960,$416.67,"$400,000","$400,000",12/04/2017,100.00,10
527,30606293,151 WINDING Way,Kitchener,3,2/1,,,"1,601",$250.47,"$380,000","$401,000",10/13/2017,105.53,7
528,30606457,34 Wandsworth Place,Kitchener,3,2/0,1954,,"1,047",$383.95,"$419,900","$402,000",11/24/2017,95.74,45
529,30611235,372 WELLINGTON Street,Kitchener,3,1/1,,,"1,400",$287.86,"$394,900","$403,000",11/09/2017,102.05,8
530,30604684,4 Daniel Avenue,Kitchener,3,2/0,1987,,"1,288",$314.44,"$399,900","$405,000",10/05/2017,101.28,8
531,30607182,31 NIAGARA Road,Kitchener,3,/1,1966,,"1,358",$298.23,"$399,900","$405,000",10/19/2017,101.28,9
532,30607511,36 Tudor Street,Kitchener,3,2/1,2007,,"1,543",$262.48,"$409,900","$405,000",10/24/2017,98.80,9
533,30607950,94 Glasgow Street,Kitchener,2,2/0,,,969,$417.96,"$399,900","$405,000",10/24/2017,101.28,7
534,30609067,511 WESTFOREST Trail,Kitchener,4,1/2,,,"1,180",$343.22,"$409,900","$405,000",11/30/2017,98.80,41
535,30609700,65 ACTIVA Avenue,Kitchener,3,1/1,1998,,"1,200",$337.50,"$415,000","$405,000",11/13/2017,97.59,19
536,30610433,12 HOWE Drive,Kitchener,3,2/0,,,"1,200",$337.50,"$400,000","$405,000",11/11/2017,101.25,12
537,30611245,68 THE COUNTRY Way,Kitchener,4,2/0,1978,,"1,360",$297.79,"$389,900","$405,000",11/06/2017,103.87,4
538,30612470,370 HIGHBROOK Crescent,Kitchener,3,1/1,1999,,"1,162",$348.54,"$407,900","$405,000",12/13/2017,99.29,35
539,30613812,55 Erinbrook Drive,Kitchener,3,1/1,1986,,"1,344",$301.34,"$399,900","$405,000",11/19/2017,101.28,6
540,30614043,105 Bush Clover Crescent,Kitchener,3,1/1,1998,,"1,324",$305.89,"$405,000","$405,000",12/07/2017,100.00,20
541,XH4006064,681 Zermatt Drive,Waterloo,3,1/1,2002,,"1,381",$293.27,"$379,000","$405,000",11/07/2017,106.86,6
542,30596049,275 WESTWOOD Drive,Kitchener,3,2/0,,,"1,000",$405.15,"$429,900","$405,150",12/06/2017,94.24,123
543,30611773,203 Westmount Road,Kitchener,4,2/0,1966,,"1,388",$292.36,"$348,500","$405,800",11/22/2017,116.44,16
544,30617780,146 BROKEN OAK Crescent,Kitchener,4,2/0,1979,,976,$415.98,"$382,000","$406,000",12/15/2017,106.28,1
545,30608788,78 Wendy Crescent,Kitchener,3,2/0,1988,,"1,023",$397.36,"$394,900","$406,500",11/02/2017,102.94,14
546,30593218,365 DALE Crescent,Waterloo,8,2/0,1965,,"1,665",$244.44,"$430,000","$407,000",11/27/2017,94.65,109
547,30598225,61 Belwood Crescent,Kitchener,3,2/0,1976,,909,$447.74,"$409,900","$407,000",10/14/2017,99.29,41
548,30606795,26 GALLARNO Court,Kitchener,3,1/0,,,"1,000",$407.00,"$429,000","$407,000",11/17/2017,94.87,38
