,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
43,KW1511220,24 Mooregate Crescent #206,Kitchener,2,0/0,,,"1,000",$135.00,"$137,000","$135,000",03/27/2015,98.54,81
44,KW1511349,51 Paulander Drive #98,Kitchener,3,0/0,1977,,"1,184",$114.02,"$149,900","$135,000",03/17/2015,90.06,63
45,KW1512013,55 Green Valley Drive #1107,Kitchener,1,0/0,1990,,,,"$144,900","$135,000",02/12/2015,93.17,16
46,KW1522173,266 Overlea Drive #508,Kitchener,2,0/0,,,,,"$137,900","$135,500",05/20/2015,98.26,28
47,KW1524855,55 Green Valley Drive #608,Kitchener,1,0/0,1990,,700,$195.04,"$144,750","$136,525",06/04/2015,94.32,19
48,KW1514053,30 Bridge St. West Street #203,Kitchener,2,0/0,,,850,$161.76,"$142,900","$137,500",03/15/2015,96.22,40
49,KW1511407,35 Green Valley Drive #914,Kitchener,1,0/0,,,820,$168.29,"$144,900","$138,000",02/05/2015,95.24,24
50,KW1514002,1100 Courtland Avenue #509,Kitchener,2,0/0,,,,,"$139,900","$138,000",05/01/2015,98.64,89
51,KW1517106,1100 Courtland Avenue #1008,Kitchener,2,0/0,,,,,"$144,900","$139,000",06/15/2015,95.93,103
52,KW1522111,283 Fairway Road #304,Kitchener,2,0/0,,,840,$166.55,"$139,900","$139,900",05/30/2015,100.00,37
53,CA1591483,35 Green Valley Drive #1411,Kitchener,1,1/0,1990,,800,$175.00,"$144,900","$140,000",04/15/2015,96.62,4
54,KW1447274,3227 King Street #707,Kitchener,2,0/0,,,,,"$144,900","$140,000",02/20/2015,96.62,75
55,KW1514798,225 Harvard Place #1205,Waterloo,1,0/0,,,,,"$149,900","$140,000",04/07/2015,93.40,46
56,KW1521756,1414 King Street #408,Kitchener,1,0/0,1998,,800,$175.00,"$154,900","$140,000",05/27/2015,90.38,43
57,KW1522542,375 King Street #1101,Waterloo,3,0/0,1986,,"1,175",$119.15,"$144,900","$140,000",05/12/2015,96.62,13
58,KW1511986,65 Highland Crescent #307,Kitchener,2,0/0,,,,,"$144,900","$141,900",04/25/2015,97.93,88
59,KW1444068,35 Breckenridge Drive #25,Kitchener,2,0/0,,,,,"$145,900","$142,000",02/12/2015,97.33,99
60,KW1444772,55 Green Valley Drive #804,Kitchener,1,0/0,1989,,800,$177.50,"$144,900","$142,000",02/12/2015,98.00,85
61,CA1591403,70 Morgan Avenue #20,Kitchener,3,1/1,1974,,"1,102",$130.13,"$149,900","$143,400",06/04/2015,95.66,66
62,KW1522292,35 Green Valley Drive #507,Kitchener,1,0/0,1990,,695,$207.91,"$147,000","$144,500",05/08/2015,98.30,16
63,KW1511236,142 Kingswood Drive #39,Kitchener,3,0/0,,,,,"$157,500","$145,000",03/12/2015,92.06,64
64,KW1514249,379 Pioneer Drive #2,Kitchener,2,0/0,1977,,,,"$147,500","$145,000",02/24/2015,98.31,20
65,KW1517460,45 Cedarhill Crescent #10C,Kitchener,1,0/0,2008,,,,"$147,000","$145,000",04/24/2015,98.64,45
66,KW1518196,331 Northlake Drive #6,Waterloo,2,0/0,,,,,"$149,900","$145,000",05/05/2015,96.73,38
67,KW1522160,391 Pioneer Drive #4,Kitchener,2,0/0,,,894,$162.19,"$149,900","$145,000",06/05/2015,96.73,44
68,KW1518275,1100 Courtland Avenue #809,Kitchener,2,0/0,,,,,"$150,000","$146,000",05/01/2015,97.33,31
69,KW1514998,565 Greenfield Avenue #912,Kitchener,2,0/0,,,850,$172.35,"$149,000","$146,500",03/24/2015,98.32,26
70,KW1447139,3227 King Street #1011,Kitchener,2,0/0,,,,,"$149,900","$147,000",06/01/2015,98.07,176
71,KW1521594,565 Greenfield Avenue #501,Kitchener,2,0/0,,,,,"$149,900","$147,000",05/11/2015,98.07,28
72,KW1514984,48 Windom Road #F,Kitchener,3,0/0,,,,,"$154,900","$147,500",05/02/2015,95.22,65
73,KW1514447,49 Cedarwoods Crescent #32,Kitchener,3,0/0,,,,,"$162,900","$149,500",04/06/2015,91.77,54
74,KW1521223,335 Northlake Drive #3,Waterloo,2,0/0,1991,,800,$187.38,"$149,900","$149,900",04/22/2015,100.00,15
75,CA1590202,29 West Avenue #101,Kitchener,3,2/0,,,"1,050",$142.86,"$149,900","$150,000",01/23/2015,100.07,9
76,KW1444877,3227 King Street #204,Kitchener,2,0/0,1991,,"1,050",$142.86,"$156,900","$150,000",03/12/2015,95.60,106
77,KW1511808,35 Green Valley Drive #802,Kitchener,1,0/0,,,820,$182.93,"$154,900","$150,000",02/19/2015,96.84,26
78,KW1511976,35 Green Valley Drive #1106,Kitchener,2,0/0,,,920,$163.04,"$179,900","$150,000",03/27/2015,83.38,58
79,KW1517991,35 Green Valley Drive #711,Kitchener,1,0/0,1996,,800,$187.50,"$149,900","$150,000",04/16/2015,100.07,22
80,KW1524845,55 Green Valley Drive #714,Kitchener,1,0/0,1,0.00,800,$187.50,"$155,000","$150,000",06/03/2015,96.77,19
81,KW1441899,375 King Street #607,Waterloo,2,0/0,,,"1,000",$150.80,"$149,900","$150,800",04/16/2015,100.60,177
82,KW1514251,266 Overlea Drive #110,Kitchener,2,0/0,1989,,,,"$154,000","$152,000",02/18/2015,98.70,12
83,KW1514699,337 Northlake Drive #11,Waterloo,2,0/0,1989,,,,"$154,900","$152,000",04/21/2015,98.13,66
84,KW1511256,65 Westmount Road #401,Waterloo,2,0/0,1975,,,,"$159,900","$153,000",04/06/2015,95.68,90
85,KW1521330,45 Cedarhill Crescent #15C,Kitchener,1,0/0,2007,,603,$253.73,"$159,900","$153,000",06/08/2015,95.68,57
86,KW1524932,35 Green Valley Drive #1202,Kitchener,1,0/0,1990,,900,$170.00,"$154,800","$153,000",05/28/2015,98.84,11
87,CA1591821,3227 King Street #902,Kitchener,2,2/0,,,"1,057",$145.22,"$154,900","$153,500",05/05/2015,99.10,29
88,KW1511751,266 Overlea Drive #310,Kitchener,2,0/0,,,,,"$154,900","$154,000",02/08/2015,99.42,16
89,CA1591078,146 Jansen Avenue #44,Kitchener,3,2/0,,,"1,250",$123.60,"$156,000","$154,500",04/13/2015,99.04,19
90,KW1447375,375 King Street #905,Waterloo,3,0/0,,,,,"$179,999","$155,000",04/16/2015,86.11,120
91,KW1511459,375 King Street #1208,Waterloo,2,0/0,1982,,,,"$159,900","$155,000",04/08/2015,96.94,85
92,KW1514587,55 Green Valley Drive #1502,Kitchener,1,0/0,,,820,$189.02,"$153,900","$155,000",03/02/2015,100.71,15
93,KW1517041,165 Green Valley Drive #18,Kitchener,3,0/0,1983,,,,"$154,900","$155,000",03/10/2015,100.06,7
94,KW1524125,280 Thaler Avenue #35,Kitchener,3,0/0,1975,,"1,111",$139.51,"$158,000","$155,000",05/22/2015,98.10,18
95,KW1524481,280 Thaler Avenue #22,Kitchener,2,0/0,1974,,,,"$159,900","$155,500",06/04/2015,97.25,26
96,KW1511587,565 Greenfield Avenue #305,Kitchener,2,0/0,,,,,"$159,900","$156,500",02/03/2015,97.87,17
97,KW1511999,15 Hofstetter Avenue #408,Kitchener,2,0/0,1990,,,,"$159,900","$156,500",02/25/2015,97.87,27
98,GU145284,28 UNDERHILL CR #18,Kitchener,3,2/0,1975,,"1,300",$120.77,"$159,900","$157,000",01/07/2015,98.19,42
99,KW1447005,28 Underhill Crescent #18,Kitchener,3,0/0,1975,,"1,300",$120.77,"$159,900","$157,000",01/08/2015,98.19,42
100,KW1514781,321 Northlake Drive #3,Waterloo,2,0/0,,,800,$196.75,"$159,900","$157,400",04/10/2015,98.44,49
101,CA1591114,375 Pioneer Drive #1,Kitchener,4,2/0,,,894,$176.17,"$159,900","$157,500",03/31/2015,98.50,5
102,KW1444671,50 Howe Drive #8D,Kitchener,1,0/0,2007,,755,$209.93,"$159,900","$158,500",02/06/2015,99.12,78
103,KW1511763,45 Cedarhill Crescent #16C,Kitchener,1,0/0,2007,,603,$262.85,"$159,900","$158,500",02/13/2015,99.12,23
104,CA1590690,206 Green Valley Drive #36,Kitchener,3,2/0,,,"1,106",$143.76,"$165,900","$159,000",02/15/2015,95.84,2
105,KW1517735,139 Brighton Street #9D,Waterloo,1,0/0,2004,,,,"$160,000","$159,000",06/09/2015,99.38,83
106,KW1521344,565 Greenfield Avenue #910,Kitchener,2,0/0,1992,,850,$187.06,"$159,900","$159,000",04/20/2015,99.44,12
107,KW1524571,116 Elm Ridge Drive,Kitchener,3,0/0,1972,,949,$168.07,"$160,000","$159,500",05/28/2015,99.69,16
108,KW1447408,55 Mooregate Crescent #11A,Kitchener,0,0/0,2014,,470,$340.21,"$159,900","$159,900",02/27/2015,100.00,72
109,KW1447525,1414 King Street #1105,Kitchener,2,0/0,1988,,990,$161.52,"$169,900","$159,900",03/18/2015,94.11,74
110,KW1444083,15 Hofstetter Avenue #216,Kitchener,3,0/0,1990,,"1,096",$145.99,"$166,500","$160,000",04/24/2015,96.10,171
111,KW1511765,175 Elm Ridge Drive #40,Kitchener,3,0/0,,,,,"$160,000","$160,000",03/20/2015,100.00,57
112,KW1514865,14 Madison Avenue,Kitchener,3,0/0,,,,,"$179,900","$160,000",03/27/2015,88.94,35
113,GU150409,81 CHURCH ST #207,Kitchener,2,1/0,1975,,836,$192.58,"$164,000","$161,000",03/27/2015,98.17,58
114,KW1512084,81 Church Street #207,Kitchener,2,0/0,1975,,836,$192.58,"$164,000","$161,000",03/27/2015,98.17,58
115,KW1517956,500 Westmount Road #303,Kitchener,2,0/0,1990,,"1,004",$161.11,"$164,900","$161,750",04/07/2015,98.09,15
116,KW1518161,55 Green Valley Drive #210,Kitchener,2,0/0,,,,,"$169,500","$163,000",05/04/2015,96.17,36
117,KW1521180,51 Paulander Drive #79,Kitchener,3,0/0,1977,,"1,300",$125.38,"$165,000","$163,000",04/17/2015,98.79,11
118,GU150517,50 HOWE DR #18C,Kitchener,1,0/1,2007,,755,$216.56,"$167,900","$163,500",04/20/2015,97.38,76
119,KW1514204,50 Howe Drive #18C,Kitchener,1,0/0,2007,,755,$216.56,"$167,900","$163,500",04/20/2015,97.38,76
120,KW1447392,675 Westmount Road #22,Kitchener,3,0/0,,,,,"$167,900","$163,750",02/03/2015,97.53,48
121,CA1591520,445 Pioneer Drive #1,Kitchener,3,2/0,,,894,$183.45,"$169,800","$164,000",04/16/2015,96.58,11
122,KW1442018,15 Green Valley Drive #9,Kitchener,3,0/0,,,,,"$173,000","$164,700",01/25/2015,95.20,93
123,KW1511497,242 Westmeadow Drive #D,Kitchener,1,0/0,2009,,760,$216.97,"$164,900","$164,900",01/28/2015,100.00,18
124,CA1590121,223 Pioneer Drive #D29,Kitchener,3,1/1,1977,,"1,023",$161.29,"$166,900","$165,000",01/16/2015,98.86,5
125,KW1511154,65 Westmount Road #612,Waterloo,2,0/0,,,,,"$169,000","$165,000",03/20/2015,97.63,72
126,KW1517848,240 Highland Crescent #12,Kitchener,2,0/0,1991,,"1,170",$141.03,"$167,900","$165,000",06/05/2015,98.27,78
127,KW1524720,35 Breckenridge Drive #43,Kitchener,2,0/0,1972,,,,"$164,900","$165,000",06/10/2015,100.06,28
128,KW1521425,500 Westmount Road #101,Kitchener,2,0/0,1990,,,,"$162,900","$165,100",04/16/2015,101.35,6
129,KW1514207,58 Breckenridge Drive,Kitchener,3,0/0,1970,,,,"$159,000","$166,000",02/27/2015,104.40,24
130,KW1524595,50 Howe Drive #14D,Kitchener,1,0/0,2007,,755,$219.87,"$169,900","$166,000",06/13/2015,97.70,31
131,KW1524316,14 Williamsburg Road #61,Kitchener,3,0/0,1974,,"1,400",$119.14,"$169,900","$166,800",06/10/2015,98.18,34
132,KW1517227,35 Breckenridge Drive #60,Kitchener,2,0/0,1972,,990,$169.19,"$170,000","$167,500",03/15/2015,98.53,10
133,KW1521218,187 Grulke Street #36,Kitchener,3,0/0,1978,,,,"$179,900","$167,500",05/12/2015,93.11,35
134,KW1525250,178 Grulke Street #1,Kitchener,3,0/0,1976,,,,"$169,900","$168,000",06/05/2015,98.88,9
135,KW1521095,43 Thaler Avenue #4,Kitchener,2,0/0,1977,,,,"$175,000","$169,000",05/15/2015,96.57,44
136,KW1447526,1414 King Street #301,Kitchener,2,0/0,1988,,920,$184.78,"$174,900","$170,000",02/04/2015,97.20,34
137,KW1511376,240 Westmeadow Drive #11 A,Kitchener,1,0/0,2009,,750,$226.67,"$174,900","$170,000",01/30/2015,97.20,18
138,KW1518248,294 Fergus Avenue #11,Kitchener,2,0/0,,,950,$178.95,"$169,900","$170,000",04/27/2015,100.06,29
139,KW1521483,175 Elm Ridge Drive #2,Kitchener,3,0/0,,,,,"$170,000","$170,000",04/16/2015,100.00,5
140,CA1592158,240 Westmeadow Drive #7D,Kitchener,1,1/0,2009,,760,$224.34,"$179,900","$170,500",06/15/2015,94.77,46
141,GU151840,35 GREEN VALLEY DR #1105,Kitchener,2,2/0,1990,,975,$174.87,"$179,900","$170,500",05/20/2015,94.77,34
142,KW1511795,240 Westmeadow Drive #8D,Kitchener,1,0/0,2009,,760,$226.18,"$174,500","$171,900",01/30/2015,98.51,8
143,KW1521853,50 Howe Drive #1C,Kitchener,1,0/0,,,755,$227.81,"$173,000","$172,000",05/01/2015,99.42,14
144,KW1511839,51 Paulander Drive #130,Kitchener,3,0/0,1980,,,,"$180,000","$172,300",02/12/2015,95.72,19
145,KW1438319,700 Erinbrook Drive #28,Kitchener,3,0/0,,,,,"$179,900","$173,000",01/08/2015,96.16,100
146,KW1514318,81 Church Street #1408,Kitchener,3,0/0,1976,,"1,037",$166.83,"$179,900","$173,000",03/02/2015,96.16,20
147,KW1511728,3085 Kingsway Drive #27,Kitchener,2,0/0,1990,,,,"$175,000","$173,500",02/06/2015,99.14,21
148,KW1524688,187 Thaler Avenue,Kitchener,3,0/0,1979,,,,"$175,000","$173,500",05/30/2015,99.14,16
149,KW1447412,51 Paulander Drive #11,Kitchener,3,0/0,,,,,"$176,900","$173,900",03/31/2015,98.30,102
150,KW1524818,260 Sheldon Street #807,Kitchener,2,0/0,1975,,,,"$175,900","$174,000",06/05/2015,98.92,20
151,CA1592487,379 Pioneer Drive #8,Kitchener,3,2/0,1977,,894,$195.75,"$179,900","$175,000",06/09/2015,97.28,13
152,GU151911,223 LANCASTER ST E,Kitchener,3,2/0,1936,0.00,"1,020",$171.57,"$184,900","$175,000",05/29/2015,94.65,41
153,KW1444888,206 Kehl Street,Kitchener,3,0/0,1968,,,,"$179,900","$175,000",01/02/2015,97.28,35
154,KW1447523,25 Thaler Drive #13,Kitchener,3,0/0,1980,,,,"$179,900","$175,000",02/21/2015,97.28,52
155,KW1518264,337 Kingswood Drive #35,Kitchener,3,0/0,,,,,"$189,900","$175,000",05/01/2015,92.15,35
156,KW1521068,375 King Street #305,Waterloo,3,0/0,,,,,"$175,800","$175,000",04/23/2015,99.54,20
157,KW1521274,90 Mooregate Crescent #28,Kitchener,3,0/0,1996,,"1,123",$155.83,"$179,900","$175,000",05/07/2015,97.28,29
158,KW1521611,240 Westmeadow Drive #15A,Kitchener,1,0/0,2009,,750,$233.33,"$184,900","$175,000",05/07/2015,94.65,23
159,KW1522219,223 Lancaster Street,Kitchener,3,0/0,,,"1,020",$171.57,"$184,900","$175,000",06/01/2015,94.65,38
160,KW1447175,219 Kingswood Drive #57,Kitchener,3,0/0,1989,,"1,050",$167.14,"$179,900","$175,500",03/17/2015,97.55,98
161,KW1447477,169 Elm Ridge Drive #45,Kitchener,3,0/0,1974,,,,"$179,900","$176,000",01/22/2015,97.83,23
162,KW1511005,35 Green Valley Drive #1110,Kitchener,2,0/0,1990,,"1,100",$160.00,"$182,500","$176,000",03/09/2015,96.44,66
163,KW1521717,165 Green Valley Drive #50,Kitchener,3,0/0,1976,,,,"$185,000","$176,000",05/25/2015,95.14,40
164,KW1522563,51 Paulander Drive #12,Kitchener,3,0/0,1980,,,,"$174,900","$176,000",06/12/2015,100.63,44
165,KW1522590,1414 King Street #805,Kitchener,2,0/0,1988,,990,$177.78,"$184,900","$176,000",06/09/2015,95.19,40
166,KW1524556,94 Ralgreen Crescent,Kitchener,3,0/0,1971,,"1,073",$165.42,"$184,500","$177,500",06/05/2015,96.21,24
167,CA1590942,205 Breithaupt Street,Kitchener,3,1/0,,,"1,000",$178.00,"$183,700","$178,000",03/18/2015,96.90,14
168,KW1514436,320 Bluevale Street #E,Waterloo,3,0/0,1974,,,,"$177,500","$178,000",02/24/2015,100.28,14
169,KW1514519,223 Harvard Place #E,Waterloo,3,0/0,1975,,"1,190",$149.58,"$184,900","$178,000",03/27/2015,96.27,42
170,KW1521530,463 Beechwood Place #61,Waterloo,2,0/0,,,910,$195.60,"$179,900","$178,000",06/04/2015,98.94,55
171,KW1524044,51 Paulander Drive #27,Kitchener,3,0/0,1977,,,,"$175,900","$178,000",05/15/2015,101.19,14
172,KW1524282,1941 Ottawa Street #16A,Kitchener,1,0/0,2010,,753,$237.05,"$179,500","$178,500",05/29/2015,99.44,23
173,KW1524696,157 Oxford Street,Kitchener,3,0/0,,,,,"$185,000","$178,500",05/21/2015,96.49,7
174,KW1514576,11 Grand River Boulevard #19,Kitchener,3,0/0,1976,,"1,107",$161.70,"$184,900","$179,000",03/09/2015,96.81,17
175,KW1524395,165 Green Valley Drive #54,Kitchener,3,0/0,1976,,,,"$177,500","$179,000",05/25/2015,100.85,18
176,CA1590031,111 Traynor Avenue #6,Kitchener,3,3/0,1989,,"1,285",$140.08,"$179,900","$180,000",02/04/2015,100.06,23
177,KW1511146,81 Church Street #704,Kitchener,2,0/0,,,"1,037",$173.58,"$182,900","$180,000",03/13/2015,98.41,65
178,KW1511546,55 Blue Springs Drive #906,Waterloo,2,0/0,1990,,,,"$189,900","$180,000",02/19/2015,94.79,34
179,KW1517882,162 Glen Road,Kitchener,2,0/0,1963,,959,$187.70,"$169,000","$180,000",04/02/2015,106.51,10
180,KW1522257,277 Pioneer Drive,Kitchener,3,0/0,,,,,"$193,500","$180,000",05/26/2015,93.02,32
181,KW1525392,206 Green Valley Drive #26,Kitchener,3,0/0,1974,,,,"$175,000","$180,000",06/02/2015,102.86,4
182,KW1441920,112 Mill Street,Kitchener,2,0/0,,,,,"$189,900","$182,000",01/12/2015,95.84,83
183,KW1512088,223 Pioneer Drive #E36,Kitchener,3,0/0,,,,,"$184,900","$182,000",02/18/2015,98.43,19
184,KW1514501,20 Ellen Street #208,Kitchener,1,0/0,,,860,$212.21,"$189,900","$182,500",04/14/2015,96.10,61
185,KW1521064,461 Beechwood Place #54,Waterloo,2,0/0,1993,,965,$189.12,"$186,990","$182,500",05/04/2015,97.60,33
186,KW1521574,35 Green Valley Drive #510,Kitchener,2,0/0,,,,,"$187,900","$182,500",05/22/2015,97.13,42
187,KW1521841,15 Green Valley Drive #48,Kitchener,3,0/0,,,"1,100",$165.91,"$189,500","$182,500",05/08/2015,96.31,23
188,KW1512036,55 Bluesprings Drive #802,Waterloo,2,0/0,,,,,"$186,900","$183,000",02/20/2015,97.91,23
189,KW1517115,20 Paulander Drive #77,Kitchener,3,0/0,,,,,"$189,900","$183,000",03/20/2015,96.37,17
190,KW1517399,211 Veronica Drive #A10,Kitchener,2,0/0,,,,,"$187,500","$184,000",04/10/2015,98.13,31
191,KW1524202,9 Windsor Crescent,Kitchener,2,0/0,,,,,"$174,900","$185,000",05/07/2015,105.77,2
192,KW1514157,459 Beechwood Place #31,Waterloo,3,0/0,,,,,"$191,900","$185,500",03/23/2015,96.66,46
193,KW1517782,25 Valleyview Road #21,Kitchener,3,0/0,1987,,,,"$189,900","$185,900",04/29/2015,97.89,43
194,KW1524506,67 Breckenridge Drive #104,Kitchener,2,0/0,,,,,"$189,900","$186,000",05/26/2015,97.95,18
195,KW1521062,24 Centreville Street,Kitchener,2,0/0,,,,,"$189,900","$186,400",04/20/2015,98.16,18
196,KW1511125,459 Beechwood Place #26,Waterloo,2,0/0,1993,,,,"$189,900","$186,500",01/19/2015,98.21,13
197,KW1522603,285 Bluevale Street #13,Waterloo,3,0/0,1980,,,,"$189,900","$187,900",05/27/2015,98.95,26
198,KW1511239,296 Bluevale Street #D,Waterloo,3,0/0,1975,,"1,350",$139.26,"$189,900","$188,000",01/29/2015,99.00,20
199,KW1514901,415 Morgan Avenue #33,Kitchener,3,0/0,1973,,"1,060",$178.30,"$192,700","$189,000",03/25/2015,98.08,29
200,KW1522320,45 Cedarhill Crescent #6B,Kitchener,2,0/0,,,,,"$194,900","$189,000",06/12/2015,96.97,41
201,KW1514542,211 Veronica Drive #D43,Kitchener,3,0/0,1972,,,,"$189,900","$189,900",04/21/2015,100.00,66
202,KW1521251,634 Strasburg Road #12,Kitchener,3,0/0,1978,,"1,086",$174.86,"$189,900","$189,900",05/01/2015,100.00,24
203,KW1511109,275 Old Huron Road #22,Kitchener,1,0/0,2012,,,,"$195,000","$190,000",01/22/2015,97.44,16
204,KW1511286,1414 King Street #1101,Kitchener,2,0/0,1988,,990,$191.92,"$194,900","$190,000",01/31/2015,97.49,23
205,KW1511680,300 Bluevale Street #C,Waterloo,3,0/0,1975,,"1,328",$143.07,"$194,900","$190,000",02/14/2015,97.49,24
206,KW1521690,3227 King Street #1106,Kitchener,2,0/0,,,"1,030",$184.47,"$190,000","$190,000",05/27/2015,100.00,42
207,KW1524203,384 Erb Street #101,Waterloo,2,0/0,,,,,"$199,000","$190,000",06/05/2015,95.48,35
208,KW1441366,515 Weber Street #I,Waterloo,2,0/0,,,,,"$195,000","$191,000",01/19/2015,97.95,103
209,KW1512110,160 Rittenhouse Road #44,Kitchener,3,0/0,1987,,"1,085",$176.04,"$198,900","$191,000",02/23/2015,96.03,24
210,KW1514881,281 Bluevale Street #34,Waterloo,4,0/0,,,,,"$192,500","$192,500",03/11/2015,100.00,15
211,KW1524143,634 Strasburg Road #37,Kitchener,3,0/0,1978,,"1,086",$177.62,"$192,900","$192,900",06/15/2015,100.00,43
212,KW1521695,298 Bluevale Street #C,Waterloo,3,0/0,1978,,"1,200",$160.83,"$199,900","$193,000",05/21/2015,96.55,36
