,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
723,30543397,141 MEAFORD Drive,Waterloo,3,2/0,,,"1,456",$298.70,"$434,900","$434,900",10/19/2016,100.00,7
724,30543040,70 GEORGIAN Crescent,Kitchener,3,2/1,1985,,"1,420",$306.34,"$439,900","$435,000",12/22/2016,98.89,76
725,30547943,257 WEBER Street,Kitchener,4,5/1,1940,,"2,390",$182.01,"$464,900","$435,000",12/08/2016,93.57,27
726,30549517,123 DAIMLER Drive,Kitchener,3,2/1,1996,,"1,522",$285.81,"$439,900","$435,000",11/29/2016,98.89,5
727,30542291,64 Wilhelm Street,Kitchener,3,2/0,1885,,"1,730",$251.79,"$448,500","$435,600",12/19/2016,97.12,47
728,30542859,342 HIGHBROOK Crescent,Kitchener,5,4/0,,,"2,100",$207.62,"$449,000","$436,000",10/22/2016,97.10,15
729,30547605,112 Benton Street #114,Kitchener,2,2/0,,,"1,460",$299.25,"$439,900","$436,900",12/23/2016,99.32,42
730,30548853,112 Benton Street #112,Kitchener,2,2/0,,,"1,470",$297.96,"$441,900","$438,000",12/24/2016,99.12,36
731,30541838,317 WESTVALE Drive,Waterloo,3,2/1,1995,,"1,389",$315.53,"$439,900","$438,277",10/29/2016,99.63,31
732,30547682,18 DEERWOOD Crescent,Kitchener,4,2/1,1977,,"1,936",$226.50,"$449,900","$438,500",11/26/2016,97.47,19
733,30550876,110 Foxhunt Road,Waterloo,4,2/0,1986,,"1,748",$251.66,"$439,900","$439,900",12/16/2016,100.00,9
734,30547611,430 WOODBINE Avenue,Kitchener,3,2/1,2010,,"1,772",$248.31,"$419,900","$440,000",11/15/2016,104.79,7
735,30544553,274 CANTERBURY Drive,Waterloo,3,1/1,1988,,"1,664",$265.02,"$399,900","$441,000",10/24/2016,110.28,3
736,30546479,52 WYANDOTTE Court,Kitchener,4,2/1,1979,,"1,908",$231.13,"$449,900","$441,000",11/12/2016,98.02,14
737,30550086,795 LAURELWOOD Drive #C11,Waterloo,3,3/1,2009,,"1,902",$231.86,"$440,000","$441,000",12/12/2016,100.23,13
738,30551263,137 Old Forest Crescent,Kitchener,4,1/2,1983,,"1,796",$245.55,"$445,900","$441,000",12/30/2016,98.90,21
739,30545796,223 BLACKWELL Drive,Kitchener,3,2/1,1987,,"1,425",$310.18,"$399,900","$442,000",10/30/2016,110.53,3
740,30544255,227 Westforest Trail,Kitchener,4,2/2,1998,,"1,878",$235.89,"$429,000","$443,000",10/24/2016,103.26,7
741,30549729,332 KEEWATIN Avenue,Kitchener,3,1/1,,,"1,705",$259.82,"$439,900","$443,000",12/29/2016,100.70,33
742,30544542,779 GRAND BANKS Drive,Waterloo,3,1/2,2004,,"1,680",$263.75,"$439,900","$443,100",10/22/2016,100.73,6
743,30538723,165 Chandos Drive #14,Kitchener,3,3/0,2007,,"1,284",$346.57,"$449,900","$445,000",11/02/2016,98.91,55
744,30545193,355 Bushview Crescent,Waterloo,3,1/1,1993,,"1,480",$300.68,"$419,900","$445,000",10/29/2016,105.98,7
745,30547887,549 GREENBROOK Drive,Kitchener,4,2/1,1965,,"1,580",$281.65,"$419,900","$445,000",11/17/2016,105.98,7
746,30551289,385 SHALLMAR Court,Waterloo,3,1/1,1974,,"1,322",$337.37,"$389,900","$446,000",12/20/2016,114.39,7
747,30543323,118 Old Chicopee Drive,Kitchener,3,3/1,1988,,"2,075",$215.90,"$450,000","$448,000",10/19/2016,99.56,8
748,30545237,359 Forest Hill Drive,Kitchener,3,1/1,1966,,"1,264",$354.43,"$429,900","$448,000",10/24/2016,104.21,3
749,30536122,111 ROBERTSON Crescent,Kitchener,3,2/0,1988,,"1,750",$256.57,"$449,900","$449,000",10/21/2016,99.80,63
750,30544926,27 NICHOLE Crescent,Kitchener,4,2/0,1987,,"1,162",$386.40,"$425,000","$449,000",10/25/2016,105.65,6
751,30546660,243 GREY SILO Road #16,Waterloo,3,2/1,,,"2,085",$215.78,"$449,900","$449,900",11/02/2016,100.00,
752,30546858,42 TEMPLEWOOD Drive,Kitchener,3,3/1,2007,,"1,500",$299.93,"$449,900","$449,900",11/09/2016,100.00,6
753,30543394,20 APPLEWOOD Avenue,Kitchener,5,2/0,1964,,"1,153",$390.29,"$424,900","$450,000",10/18/2016,105.91,10
