,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
305,KW1524137,289 Bluevale Street #A,Waterloo,3,0/0,,,,,"$209,900","$201,900",07/17/2015,96.19,73
306,KW1531009,417 Bairstow Crescent #5,Waterloo,3,0/0,1984,,"1,077",$187.56,"$209,900","$202,000",08/26/2015,96.24,56
307,KW1531100,451 Louisa Street,Kitchener,3,1/0,,,,,"$219,900","$202,000",10/03/2015,91.86,94
308,KW1531264,931 Glasgow Street #3A,Kitchener,1,0/0,2011,,800,$252.50,"$205,000","$202,000",08/26/2015,98.54,50
309,KW1537261,10 Ellen Street #507,Kitchener,2,0/0,1989,,"1,157",$175.02,"$218,000","$202,500",11/09/2015,92.89,62
310,CA1592868,27 Peter Street,Kitchener,3,2/0,,,"1,248",$162.66,"$209,000","$203,000",07/31/2015,97.13,60
311,30500936,4 MACVILLE Avenue,Kitchener,2,1/0,,,841,$241.97,"$209,900","$203,500",11/06/2015,96.95,32
312,KW1527975,25 Sienna Street #B,Kitchener,2,0/0,,,887,$229.51,"$203,579","$203,579",08/31/2015,100.00,74
313,KW1525164,81 Church Street #1801,Kitchener,2,0/0,,,,,"$209,900","$204,000",07/15/2015,97.19,53
314,KW1527684,1522 King Street #404,Kitchener,2,0/0,2005,,"1,050",$194.29,"$209,000","$204,000",07/06/2015,97.61,21
315,KW1527664,1989 Ottawa Street #23G,Kitchener,2,0/0,,,963,$212.87,"$204,990","$204,990",09/02/2015,100.00,83
316,KW1527665,1989 Ottawa Street #23H,Kitchener,2,0/0,,,963,$212.87,"$204,990","$204,990",06/29/2015,100.00,17
317,30500864,10 Ellen Street #509,Kitchener,2,2/0,1989,,"1,124",$182.38,"$209,900","$205,000",11/05/2015,97.67,35
318,CA1593079,279 Bluevale Street #72,Waterloo,3,3/0,1980,,"1,194",$171.69,"$209,999","$205,000",07/13/2015,97.62,28
319,CA1594761,12 Holborn Drive #B14,Kitchener,3,1/1,2008,,"1,200",$170.83,"$209,900","$205,000",11/27/2015,97.67,76
320,KW1527045,223 Pioneer Drive #19,Kitchener,3,0/0,1979,,,,"$210,000","$205,000",06/28/2015,97.62,28
321,KW1531188,776 Laurelwood Drive #705,Waterloo,2,0/0,2012,,678,$302.36,"$213,900","$205,000",11/04/2015,95.84,122
322,KW1531855,404 King Street #136,Kitchener,1,0/0,,,620,$330.65,"$219,900","$205,000",08/28/2015,93.22,41
323,KW1534175,188 Pinedale Drive,Kitchener,3,0/0,1972,,"1,100",$186.36,"$205,000","$205,000",08/11/2015,100.00,5
324,KW1535003,240 Rachel Crescent #H,Kitchener,2,1/0,2014,,950,$215.79,"$209,900","$205,000",11/03/2015,97.67,67
325,KW1534507,68 Glenn Road,Kitchener,2,0/0,,,,,"$199,900","$206,000",08/19/2015,103.05,5
326,KW1531161,931 Glasgow Street #30A,Kitchener,1,0/0,,,,,"$209,900","$207,000",08/06/2015,98.62,33
327,KW1531719,29 Paulander Drive #15,Kitchener,3,0/0,1988,,"1,245",$166.27,"$209,000","$207,000",10/29/2015,99.04,109
328,KW1534500,55 Green Valley Drive #1910,Kitchener,2,2/0,1993,,"1,016",$203.74,"$214,900","$207,000",10/02/2015,96.32,52
329,GU153760,243 RACHEL CR #B,Kitchener,2,2/0,2014,,897,$231.88,"$217,200","$208,000",09/24/2015,95.76,70
330,KW1537402,235 RACHEL Crescent #A,Kitchener,2,0/0,2014,,950,$218.95,"$209,900","$208,000",10/01/2015,99.09,23
331,30501508,279 BLUEVALE Street #65,Waterloo,3,1/1,1980,,"1,193",$175.94,"$214,900","$209,900",11/07/2015,97.67,27
332,KW1527668,1989 Ottawa Street #24E,Kitchener,2,1/1,,,960,$218.74,"$209,990","$209,990",11/26/2015,100.00,168
333,KW1527670,1989 Ottawa Street #23E,Kitchener,2,0/0,,,960,$218.74,"$209,990","$209,990",10/28/2015,100.00,140
334,30502801,213 STRANGE Street,Kitchener,3,1/1,1880,,"1,347",$155.90,"$219,000","$210,000",11/19/2015,95.89,14
335,CA1594813,111 Traynor Avenue #21,Kitchener,3,1/1,1988,,"1,310",$160.31,"$219,900","$210,000",10/05/2015,95.50,19
336,KW1524479,165 Ottawa Street,Kitchener,2,0/0,,,,,"$224,900","$210,000",07/20/2015,93.37,72
337,KW1528291,50 Cedarhill Crescent,Kitchener,3,0/0,1978,,,,"$209,900","$210,000",07/31/2015,100.05,36
338,KW1532028,9 Glasgow Street,Kitchener,3,0/0,1910,,,,"$219,900","$210,000",09/16/2015,95.50,54
339,CA1594514,28 Underhill Crescent #18,Kitchener,3,2/0,1975,,"1,350",$155.93,"$219,900","$210,500",09/29/2015,95.73,18
340,KW1514791,255 Maitland Street #5A,Kitchener,2,0/0,2013,,"1,200",$175.83,"$214,500","$211,000",08/20/2015,98.37,180
341,30500694,285 Bluevale Street #5,Waterloo,3,0/0,,,"1,500",$141.33,"$217,500","$212,000",10/06/2015,97.47,5
342,30501259,3267 King Street #107,Kitchener,3,2/0,1990,,"1,490",$142.28,"$216,900","$212,000",11/20/2015,97.74,43
343,30501719,127 THIRD Avenue,Kitchener,3,1/0,1959,,"1,008",$210.32,"$214,875","$212,000",11/06/2015,98.66,21
344,KW1528069,186 Highland Road,Kitchener,2,0/0,1951,,"1,057",$201.04,"$214,900","$212,500",07/07/2015,98.88,15
345,KW1528381,423 Keats Way #3,Waterloo,3,0/0,1977,,"1,200",$177.08,"$218,500","$212,500",09/03/2015,97.25,66
346,KW1537247,10 Holborn Court #46,Kitchener,3,0/0,,,,,"$209,500","$212,500",09/21/2015,101.43,13
347,KW1527666,1989 Ottawa Street #24B,Kitchener,2,0/0,,,960,$221.80,"$209,990","$212,928",07/27/2015,101.40,45
348,KW1522507,657 Albert Street #G,Waterloo,3,0/0,1978,,,,"$219,900","$213,000",06/18/2015,96.86,50
349,CA1593674,950 Highland Road #15,Kitchener,3,2/0,2010,,"1,200",$178.75,"$221,500","$214,500",08/13/2015,96.84,23
350,CA1593527,28 Underhill Crescent #18,Kitchener,3,2/0,1975,,"1,350",$159.19,"$219,900","$214,900",08/12/2015,97.73,27
351,KW1527630,1989 Ottawa Street #24A,Kitchener,2,0/0,,,865,$248.54,"$214,990","$214,990",06/24/2015,100.00,13
352,KW1527658,1989 Ottawa Street #24C,Kitchener,2,0/0,,,"1,005",$213.92,"$214,900","$214,990",06/26/2015,100.04,14
353,KW1527659,1989 Ottawa Street #23D,Kitchener,2,0/0,,,"1,005",$213.92,"$214,990","$214,990",06/26/2015,100.00,14
354,KW1527660,1989 Ottawa Street #23C,Kitchener,2,0/0,,,"1,005",$213.92,"$214,990","$214,990",06/26/2015,100.00,14
355,KW1527661,1989 Ottawa Street #24D,Kitchener,2,0/0,,,"1,005",$213.92,"$214,990","$214,990",06/30/2015,100.00,18
356,KW1527662,1989 Ottawa Street #24G,Kitchener,2,0/0,,,865,$248.54,"$214,990","$214,990",06/26/2015,100.00,14
357,KW1527674,1989 Ottawa Street #23F,Kitchener,2,0/0,,,865,$248.54,"$214,990","$214,990",08/20/2015,100.00,69
358,30501847,259 Camelot Court #B,Waterloo,3,1/0,1985,,"1,077",$199.63,"$219,900","$215,000",11/10/2015,97.77,22
