,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
292,30517028,29 PAULANDER Drive #49,Kitchener,3,1/1,1988,,"1,245",$171.81,"$214,900","$213,900",05/10/2016,99.53,19
293,30511626,29 PAULANDER Drive #25,Kitchener,3,2/1,1988,,"1,245",$171.89,"$214,900","$214,000",04/04/2016,99.58,22
294,30511853,220 Kingswood Drive #4,Kitchener,2,2/0,1986,,"1,200",$178.33,"$225,000","$214,000",04/28/2016,95.11,52
295,30501982,54 Green Valley Drive #21,Kitchener,3,1/1,,,"1,354",$158.79,"$219,000","$215,000",01/19/2016,98.17,91
296,30507966,201 Lancaster Street,Kitchener,2,1/0,1895,,950,$226.32,"$229,900","$215,000",02/19/2016,93.52,18
297,30509187,410 KING Street #318,Kitchener,1,1/0,2008,,610,$352.46,"$229,900","$215,000",03/29/2016,93.52,49
298,30512457,483 Stirling Avenue,Kitchener,4,1/0,,,"1,300",$165.38,"$240,000","$215,000",03/22/2016,89.58,9
299,30516740,285 Sandowne Drive #20,Waterloo,3,1/1,,,"1,244",$172.83,"$212,500","$215,000",04/26/2016,101.18,7
300,30517626,100 BLUEVALE Street #5,Waterloo,0,0/0,,,"1,400",$153.57,"$215,000","$215,000",04/30/2016,100.00,2
301,30518060,97 RALGREEN Crescent,Kitchener,3,1/1,1970,,"1,228",$175.08,"$229,900","$215,000",05/16/2016,93.52,20
302,30512060,3085 Kingsway Drive #11,Kitchener,2,2/0,1990,,"1,300",$166.15,"$217,500","$216,000",03/31/2016,99.31,21
303,30517247,279 SANDOWNE Drive #4,Waterloo,3,1/1,,,"1,271",$170.73,"$225,000","$217,000",05/30/2016,96.44,32
304,30517754,20 Paulander Drive #1,Kitchener,3,1/1,,,"1,150",$188.70,"$214,900","$217,000",05/12/2016,100.98,14
305,30506892,431 Keats Way #2,Waterloo,3,1/1,,,"1,200",$181.67,"$224,900","$218,000",02/09/2016,96.93,22
306,30509639,108 west Avenue,Kitchener,2,2/0,,,"1,046",$208.41,"$229,500","$218,000",04/21/2016,94.99,65
307,30515386,131 TRAYNOR Avenue #6,Kitchener,3,1/1,,,"1,310",$166.41,"$222,900","$218,000",05/28/2016,97.80,49
308,30516203,20 MAYFEILD Street,Waterloo,0,0/0,,,"1,199",$181.82,"$218,000","$218,000",04/18/2016,100.00,5
309,30517414,950 HIGHLAND Road #1,Kitchener,3,1/0,,,"1,200",$181.67,"$220,000","$218,000",05/19/2016,99.09,29
310,30509489,17 Elmsdale Drive,Kitchener,3,1/1,,,"1,100",$198.64,"$225,000","$218,500",03/22/2016,97.11,35
311,30505984,3085 KINGSWAY Drive #15,Kitchener,2,2/0,,,"1,300",$168.46,"$219,000","$219,000",01/15/2016,100.00,5
312,30509542,242 Rachel Crescent #F,Kitchener,2,1/0,,,865,$253.18,"$221,500","$219,000",03/01/2016,98.87,14
313,30519035,20 Paulander Drive #24,Kitchener,3,1/1,1989,,"1,245",$176.31,"$219,900","$219,500",05/26/2016,99.82,16
314,30513911,931 Glasgow Street #20A,Kitchener,1,1/0,2011,,796,$276.26,"$219,900","$219,900",04/22/2016,100.00,25
315,30506133,121 MORGAN Avenue #7,Kitchener,3,1/1,1979,,"1,164",$189.00,"$224,900","$220,000",02/02/2016,97.82,15
316,30512699,365 PIONEER Drive #20,Kitchener,4,1/1,1991,,"1,354",$162.48,"$222,000","$220,000",05/20/2016,99.10,66
317,30513717,69 MOOREGATE Crescent,Kitchener,3,1/2,2000,,"1,300",$169.23,"$230,000","$220,000",04/17/2016,95.65,24
318,30504062,279 BLUEVALE Street #64,Waterloo,3,1/1,1980,,"1,180",$186.86,"$224,900","$220,500",01/15/2016,98.04,47
319,30503780,404 King Street #217,Kitchener,1,1/0,2008,,646,$342.11,"$228,000","$221,000",05/01/2016,96.93,156
320,30509135,236F Rachel Crescent,Kitchener,2,1/0,2014,,865,$255.49,"$219,700","$221,000",02/27/2016,100.59,19
321,30510576,120 MANSION Street #503,Kitchener,1,1/0,1912,,608,$363.49,"$224,900","$221,000",03/28/2016,98.27,34
322,30512059,146 COURTLAND Avenue,Kitchener,3,2/0,,,"1,078",$205.01,"$229,900","$221,000",03/23/2016,96.13,16
323,30510088,589 Beechwood Drive #31,Waterloo,3,1/1,1991,,"1,200",$185.00,"$229,900","$222,000",04/01/2016,96.56,42
324,30511299,120 Mansion Street #403,Kitchener,1,1/0,1912,,608,$365.13,"$226,000","$222,000",03/08/2016,98.23,3
325,30515692,29 Paulander Drive #24,Kitchener,3,1/1,1988,,"1,245",$178.31,"$227,000","$222,000",05/19/2016,97.80,38
326,30505536,54 Falesy Avenue,Kitchener,4,1/1,,,"1,050",$211.90,"$234,900","$222,500",02/16/2016,94.72,43
327,30506813,404 King Street #117,Kitchener,1,1/0,,,646,$345.98,"$229,900","$223,500",03/26/2016,97.22,43
328,30506494,81 Church Street #1905,Kitchener,3,1/1,,,"1,140",$196.49,"$229,850","$224,000",04/12/2016,97.45,88
329,30507861,131 MARKWOOD Drive,Kitchener,4,1/0,,,"1,200",$186.67,"$241,100","$224,000",03/21/2016,92.91,53
330,30505418,417 KEATS Way #2,Waterloo,5,3/1,,,"1,250",$179.60,"$225,000","$224,500",01/19/2016,99.78,15
331,30514036,384 LANCASTER Street,Kitchener,2,1/0,,,702,$320.37,"$224,900","$224,900",04/24/2016,100.00,13
332,30506028,6 Willow Street #108,Waterloo,1,1/0,1990,,940,$239.36,"$232,900","$225,000",03/18/2016,96.61,67
333,30509517,1522 KING Street #402,Kitchener,2,1/0,2005,,"1,000",$225.00,"$225,000","$225,000",03/20/2016,100.00,34
334,30511026,10 HOLBORN Court #58,Kitchener,3,2/1,1989,,"1,240",$181.45,"$229,999","$225,000",04/17/2016,97.83,50
335,30514172,237 RACHEL Crescent #G,Kitchener,2,1/0,,,947,$237.59,"$219,900","$225,000",05/10/2016,102.32,43
336,30516834,121 MORGAN Avenue #9,Kitchener,3,1/1,1979,,"1,164",$193.30,"$225,000","$225,000",05/16/2016,100.00,24
337,30507982,425 Keats Way #3,Waterloo,3,1/1,,,"1,200",$188.33,"$226,900","$226,000",03/01/2016,99.60,30
338,30510809,122 OVERLEA Drive,Kitchener,4,2/0,1967,,"1,325",$170.57,"$249,000","$226,000",04/25/2016,90.76,57
339,30517943,255 Northlake Drive #5,Waterloo,3,1/1,1989,,"1,150",$196.52,"$226,000","$226,000",05/19/2016,100.00,20
340,30520552,389 Weber Street,Kitchener,2,1/0,,,950,$237.89,"$229,000","$226,000",05/20/2016,98.69,2
341,30509082,950 HIGHLAND Road #4,Kitchener,3,1/0,2010,,"1,180",$192.80,"$239,000","$227,500",03/17/2016,95.19,35
342,30511962,431 Keats Way #3,Waterloo,4,2/1,,,"1,200",$189.58,"$231,900","$227,500",04/28/2016,98.10,52
343,30504610,415 KEATS Way #5,Waterloo,5,1/1,,,"1,130",$201.77,"$232,000","$228,000",03/16/2016,98.28,71
344,30506994,407 S Ottawa Street,Kitchener,2,1/0,1947,,919,$248.10,"$239,000","$228,000",05/18/2016,95.40,120
345,30510386,24 HORNING Drive,Kitchener,3,1/0,,,"1,011",$225.52,"$215,000","$228,000",03/04/2016,106.05,12
346,30513298,30 GREEN VALLEY Drive #51,Kitchener,3,2/0,1974,,"1,800",$126.67,"$229,900","$228,000",04/05/2016,99.17,15
347,30504450,265 Westcourt Place #409,Waterloo,1,1/0,1988,,"1,019",$224.73,"$237,000","$229,000",04/20/2016,96.62,133
348,30511190,139 Brighton Street #4B,Waterloo,3,1/1,,,"1,248",$183.49,"$232,899","$229,000",03/31/2016,98.33,30
349,30515129,241 RACHEL Crescent #C,Kitchener,2,1/1,2014,,963,$238.32,"$230,900","$229,500",05/02/2016,99.39,26
