,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
277,30589913,124 Blucher Street,Kitchener,3,1/1,,,"1,491",$179.75,"$264,900","$268,000",08/24/2017,101.17,28
278,30591847,160 Rittenhouse Road #3,Kitchener,3,1/0,1987,,"1,020",$264.02,"$264,900","$269,300",08/22/2017,101.66,16
279,30570843,55 MOOREGATE Crescent #71,Kitchener,3,1/2,,,"1,302",$207.37,"$285,000","$270,000",05/18/2017,94.74,15
280,30577886,275 Old Huron Road #10,Kitchener,1,1/1,2012,,750,$360.00,"$229,000","$270,000",06/06/2017,117.90,8
281,30584297,6 Willow Street #1407,Waterloo,2,1/0,1990,,"1,100",$245.45,"$274,900","$270,000",07/11/2017,98.22,15
282,30585938,20 ELLEN Street #602,Kitchener,2,2/0,1987,,"1,250",$216.00,"$269,900","$270,000",07/18/2017,100.04,13
283,30592705,700 Erinbrook Drive #3,Kitchener,3,1/1,,,"1,035",$260.87,"$239,000","$270,000",08/21/2017,112.97,13
284,30592707,1674 FISCHER HALLMAN Road #H,Kitchener,2,1/0,2015,,963,$280.37,"$272,800","$270,000",09/20/2017,98.97,44
285,30602068,77 Mooregate Crescent,Kitchener,3,1/2,1980,,"1,381",$195.51,"$264,900","$270,000",09/29/2017,101.93,10
286,30569019,81 Church Street #408,Kitchener,3,1/1,1976,,"1,037",$262.78,"$274,900","$272,500",06/01/2017,99.13,23
287,30585585,4 WILLOW Street #704,Waterloo,2,2/0,1990,,"1,200",$227.08,"$295,000","$272,500",08/14/2017,92.37,42
288,30574533,121 University Avenue #98,Waterloo,5,2/1,,,"1,527",$178.78,"$270,000","$273,000",05/23/2017,101.11,8
289,30595581,10 ELLEN Street #209,Kitchener,2,2/0,1989,,"1,124",$242.88,"$285,888","$273,000",09/16/2017,95.49,28
290,30601141,46 Cedarwoods Crescent #20,Kitchener,3,1/1,,,"1,440",$189.93,"$289,900","$273,500",09/29/2017,94.34,12
291,30572094,423 KEATS Way #1,Waterloo,5,1/2,1977,,"1,250",$220.00,"$269,900","$275,000",05/23/2017,101.89,16
